RideID,BookingStatus,IncompleteRide,Rating
R076659,Completed,No,3
R076660,Completed,No,3
R076661,Completed,No,3
R076662,Completed,No,4
R076663,Completed,No,3
R076664,Completed,No,3
R076665,Completed,No,3
R076666,Completed,No,2
R076667,Completed,No,2
R076668,Cancelled,No,1
R076669,Completed,No,5
R076670,Completed,No,2
R076671,Completed,No,4
R076672,Completed,No,3
R076673,Completed,No,1
R076674,Completed,No,5
R076675,Completed,No,2
R076676,Incomplete,Yes,2
R076677,Completed,No,1
R076678,Completed,No,3
R076679,Completed,No,1
R076680,Completed,No,2
R076681,Completed,No,1
R076682,Incomplete,Yes,5
R076683,Completed,No,3
R076684,Incomplete,Yes,5
R076685,Completed,No,4
R076686,Completed,No,1
R076687,Completed,No,4
R076688,Incomplete,Yes,3
R076689,Completed,No,2
R076690,Completed,No,2
R076691,Cancelled,No,1
R076692,Completed,No,5
R076693,Completed,No,1
R076694,Completed,No,3
R076695,Completed,No,1
R076696,Completed,No,2
R076697,Completed,No,4
R076698,Completed,No,1
R076699,Completed,No,1
R076700,Completed,No,4
R076701,Completed,No,4
R076702,Completed,No,4
R076703,Completed,No,4
R076704,Cancelled,No,5
R076705,Incomplete,Yes,2
R076706,Completed,No,5
R076707,Incomplete,Yes,5
R076708,Cancelled,No,1
R076709,Incomplete,Yes,4
R076710,Completed,No,1
R076711,Completed,No,4
R076712,Completed,No,4
R076713,Completed,No,4
R076714,Completed,No,2
R076715,Incomplete,Yes,1
R076716,Completed,No,5
R076717,Completed,No,5
R076718,Cancelled,No,1
R076719,Cancelled,No,3
R076720,Incomplete,Yes,5
R076721,Completed,No,4
R076722,Cancelled,No,4
R076723,Completed,No,2
R076724,Completed,No,5
R076725,Completed,No,1
R076726,Cancelled,No,3
R076727,Cancelled,No,5
R076728,Incomplete,Yes,4
R076729,Completed,No,4
R076730,Completed,No,3
R076731,Completed,No,1
R076732,Completed,No,5
R076733,Completed,No,1
R076734,Cancelled,No,1
R076735,Completed,No,5
R076736,Completed,No,1
R076737,Incomplete,Yes,3
R076738,Incomplete,Yes,1
R076739,Completed,No,3
R076740,Completed,No,3
R076741,Completed,No,3
R076742,Cancelled,No,1
R076743,Completed,No,3
R076744,Completed,No,1
R076745,Completed,No,5
R076746,Completed,No,3
R076747,Incomplete,Yes,3
R076748,Completed,No,1
R076749,Completed,No,1
R076750,Completed,No,1
R076751,Completed,No,3
R076752,Completed,No,4
R076753,Completed,No,2
R076754,Completed,No,4
R076755,Completed,No,2
R076756,Completed,No,5
R076757,Completed,No,1
R076758,Incomplete,Yes,5
R076759,Completed,No,4
R076760,Completed,No,1
R076761,Completed,No,3
R076762,Cancelled,No,4
R076763,Completed,No,3
R076764,Completed,No,1
R076765,Completed,No,5
R076766,Completed,No,3
R076767,Completed,No,1
R076768,Incomplete,Yes,2
R076769,Completed,No,4
R076770,Completed,No,4
R076771,Completed,No,3
R076772,Incomplete,Yes,3
R076773,Completed,No,3
R076774,Completed,No,5
R076775,Completed,No,3
R076776,Completed,No,4
R076777,Completed,No,4
R076778,Completed,No,4
R076779,Completed,No,5
R076780,Completed,No,3
R076781,Completed,No,2
R076782,Completed,No,2
R076783,Cancelled,No,5
R076784,Completed,No,3
R076785,Incomplete,Yes,5
R076786,Completed,No,5
R076787,Cancelled,No,5
R076788,Completed,No,5
R076789,Completed,No,2
R076790,Completed,No,1
R076791,Cancelled,No,4
R076792,Completed,No,1
R076793,Completed,No,2
R076794,Completed,No,2
R076795,Completed,No,2
R076796,Completed,No,5
R076797,Completed,No,1
R076798,Completed,No,3
R076799,Completed,No,4
R076800,Completed,No,3
R076801,Completed,No,5
R076802,Completed,No,4
R076803,Cancelled,No,5
R076804,Cancelled,No,2
R076805,Incomplete,Yes,5
R076806,Completed,No,2
R076807,Completed,No,3
R076808,Completed,No,2
R076809,Completed,No,2
R076810,Completed,No,5
R076811,Completed,No,5
R076812,Completed,No,1
R076813,Cancelled,No,5
R076814,Completed,No,4
R076815,Completed,No,1
R076816,Completed,No,2
R076817,Cancelled,No,2
R076818,Completed,No,2
R076819,Completed,No,4
R076820,Cancelled,No,3
R076821,Completed,No,2
R076822,Incomplete,Yes,1
R076823,Incomplete,Yes,5
R076824,Completed,No,2
R076825,Completed,No,4
R076826,Completed,No,1
R076827,Cancelled,No,3
R076828,Completed,No,4
R076829,Incomplete,Yes,3
R076830,Completed,No,2
R076831,Completed,No,4
R076832,Completed,No,3
R076833,Completed,No,4
R076834,Incomplete,Yes,3
R076835,Completed,No,3
R076836,Completed,No,3
R076837,Completed,No,2
R076838,Completed,No,1
R076839,Completed,No,2
R076840,Completed,No,5
R076841,Completed,No,3
R076842,Completed,No,2
R076843,Completed,No,2
R076844,Completed,No,2
R076845,Completed,No,2
R076846,Completed,No,1
R076847,Cancelled,No,1
R076848,Completed,No,1
R076849,Completed,No,1
R076850,Cancelled,No,5
R076851,Completed,No,3
R076852,Completed,No,3
R076853,Cancelled,No,5
R076854,Completed,No,2
R076855,Completed,No,2
R076856,Completed,No,5
R076857,Completed,No,1
R076858,Completed,No,5
R076859,Completed,No,2
R076860,Completed,No,2
R076861,Completed,No,4
R076862,Completed,No,1
R076863,Completed,No,1
R076864,Completed,No,3
R076865,Cancelled,No,2
R076866,Completed,No,1
R076867,Completed,No,4
R076868,Completed,No,4
R076869,Completed,No,5
R076870,Completed,No,5
R076871,Completed,No,4
R076872,Completed,No,5
R076873,Incomplete,Yes,4
R076874,Completed,No,1
R076875,Completed,No,2
R076876,Completed,No,5
R076877,Completed,No,5
R076878,Completed,No,3
R076879,Cancelled,No,4
R076880,Cancelled,No,5
R076881,Completed,No,3
R076882,Completed,No,1
R076883,Completed,No,3
R076884,Incomplete,Yes,4
R076885,Completed,No,5
R076886,Completed,No,4
R076887,Cancelled,No,1
R076888,Completed,No,5
R076889,Incomplete,Yes,5
R076890,Completed,No,5
R076891,Completed,No,1
R076892,Completed,No,3
R076893,Completed,No,1
R076894,Completed,No,5
R076895,Completed,No,5
R076896,Cancelled,No,4
R076897,Completed,No,4
R076898,Completed,No,5
R076899,Completed,No,4
R076900,Completed,No,1
R076901,Completed,No,4
R076902,Completed,No,5
R076903,Completed,No,2
R076904,Completed,No,3
R076905,Incomplete,Yes,5
R076906,Cancelled,No,1
R076907,Completed,No,4
R076908,Completed,No,3
R076909,Completed,No,2
R076910,Completed,No,1
R076911,Completed,No,2
R076912,Completed,No,5
R076913,Completed,No,2
R076914,Completed,No,5
R076915,Completed,No,5
R076916,Completed,No,5
R076917,Incomplete,Yes,1
R076918,Completed,No,2
R076919,Completed,No,4
R076920,Completed,No,2
R076921,Completed,No,5
R076922,Cancelled,No,3
R076923,Completed,No,4
R076924,Completed,No,4
R076925,Cancelled,No,1
R076926,Completed,No,5
R076927,Cancelled,No,1
R076928,Cancelled,No,4
R076929,Completed,No,1
R076930,Cancelled,No,5
R076931,Completed,No,3
R076932,Completed,No,5
R076933,Completed,No,2
R076934,Completed,No,1
R076935,Completed,No,1
R076936,Completed,No,1
R076937,Incomplete,Yes,2
R076938,Incomplete,Yes,4
R076939,Incomplete,Yes,5
R076940,Completed,No,2
R076941,Completed,No,5
R076942,Completed,No,1
R076943,Incomplete,Yes,1
R076944,Completed,No,3
R076945,Completed,No,3
R076946,Completed,No,4
R076947,Cancelled,No,3
R076948,Completed,No,3
R076949,Completed,No,4
R076950,Completed,No,3
R076951,Completed,No,3
R076952,Cancelled,No,3
R076953,Cancelled,No,1
R076954,Completed,No,1
R076955,Cancelled,No,3
R076956,Completed,No,5
R076957,Completed,No,3
R076958,Completed,No,3
R076959,Incomplete,Yes,5
R076960,Completed,No,1
R076961,Completed,No,2
R076962,Completed,No,5
R076963,Completed,No,2
R076964,Completed,No,1
R076965,Completed,No,2
R076966,Completed,No,3
R076967,Completed,No,3
R076968,Completed,No,1
R076969,Cancelled,No,4
R076970,Completed,No,3
R076971,Completed,No,1
R076972,Completed,No,1
R076973,Completed,No,2
R076974,Completed,No,3
R076975,Completed,No,2
R076976,Completed,No,5
R076977,Completed,No,4
R076978,Completed,No,1
R076979,Completed,No,2
R076980,Completed,No,3
R076981,Completed,No,5
R076982,Completed,No,2
R076983,Completed,No,3
R076984,Completed,No,4
R076985,Completed,No,5
R076986,Completed,No,4
R076987,Completed,No,2
R076988,Completed,No,4
R076989,Completed,No,2
R076990,Cancelled,No,2
R076991,Completed,No,3
R076992,Completed,No,1
R076993,Incomplete,Yes,3
R076994,Completed,No,3
R076995,Completed,No,4
R076996,Cancelled,No,4
R076997,Completed,No,5
R076998,Incomplete,Yes,5
R076999,Completed,No,5
R077000,Completed,No,4
R077001,Completed,No,2
R077002,Completed,No,2
R077003,Completed,No,2
R077004,Completed,No,1
R077005,Incomplete,Yes,1
R077006,Completed,No,1
R077007,Completed,No,5
R077008,Completed,No,4
R077009,Completed,No,4
R077010,Completed,No,2
R077011,Completed,No,3
R077012,Completed,No,1
R077013,Cancelled,No,2
R077014,Completed,No,3
R077015,Completed,No,3
R077016,Completed,No,1
R077017,Completed,No,5
R077018,Cancelled,No,3
R077019,Completed,No,2
R077020,Completed,No,1
R077021,Completed,No,3
R077022,Completed,No,2
R077023,Completed,No,1
R077024,Cancelled,No,2
R077025,Completed,No,4
R077026,Completed,No,3
R077027,Completed,No,4
R077028,Incomplete,Yes,5
R077029,Completed,No,3
R077030,Completed,No,3
R077031,Incomplete,Yes,4
R077032,Completed,No,2
R077033,Completed,No,4
R077034,Completed,No,5
R077035,Completed,No,3
R077036,Completed,No,2
R077037,Completed,No,1
R077038,Completed,No,3
R077039,Completed,No,1
R077040,Cancelled,No,1
R077041,Completed,No,5
R077042,Completed,No,3
R077043,Completed,No,1
R077044,Completed,No,3
R077045,Completed,No,1
R077046,Completed,No,4
R077047,Completed,No,5
R077048,Completed,No,2
R077049,Incomplete,Yes,1
R077050,Completed,No,2
R077051,Cancelled,No,2
R077052,Completed,No,3
R077053,Cancelled,No,2
R077054,Incomplete,Yes,2
R077055,Incomplete,Yes,2
R077056,Completed,No,2
R077057,Completed,No,1
R077058,Incomplete,Yes,3
R077059,Completed,No,3
R077060,Completed,No,5
R077061,Completed,No,3
R077062,Completed,No,5
R077063,Completed,No,4
R077064,Completed,No,5
R077065,Completed,No,5
R077066,Completed,No,1
R077067,Completed,No,5
R077068,Completed,No,2
R077069,Completed,No,4
R077070,Completed,No,5
R077071,Cancelled,No,2
R077072,Completed,No,2
R077073,Completed,No,5
R077074,Completed,No,2
R077075,Completed,No,1
R077076,Completed,No,4
R077077,Completed,No,1
R077078,Completed,No,5
R077079,Completed,No,4
R077080,Completed,No,1
R077081,Completed,No,4
R077082,Completed,No,4
R077083,Cancelled,No,1
R077084,Completed,No,1
R077085,Completed,No,4
R077086,Incomplete,Yes,3
R077087,Completed,No,4
R077088,Completed,No,4
R077089,Completed,No,3
R077090,Cancelled,No,4
R077091,Completed,No,4
R077092,Cancelled,No,1
R077093,Completed,No,1
R077094,Cancelled,No,4
R077095,Cancelled,No,5
R077096,Completed,No,3
R077097,Cancelled,No,2
R077098,Completed,No,2
R077099,Cancelled,No,4
R077100,Completed,No,2
R077101,Completed,No,2
R077102,Completed,No,3
R077103,Completed,No,1
R077104,Completed,No,3
R077105,Cancelled,No,1
R077106,Cancelled,No,2
R077107,Completed,No,3
R077108,Completed,No,1
R077109,Completed,No,1
R077110,Completed,No,5
R077111,Completed,No,3
R077112,Cancelled,No,5
R077113,Completed,No,3
R077114,Completed,No,1
R077115,Completed,No,2
R077116,Completed,No,2
R077117,Completed,No,2
R077118,Completed,No,2
R077119,Cancelled,No,5
R077120,Completed,No,3
R077121,Completed,No,4
R077122,Completed,No,5
R077123,Completed,No,4
R077124,Completed,No,2
R077125,Completed,No,3
R077126,Completed,No,1
R077127,Completed,No,1
R077128,Completed,No,4
R077129,Completed,No,5
R077130,Completed,No,5
R077131,Completed,No,1
R077132,Completed,No,3
R077133,Completed,No,4
R077134,Completed,No,2
R077135,Completed,No,2
R077136,Incomplete,Yes,4
R077137,Completed,No,4
R077138,Completed,No,3
R077139,Completed,No,2
R077140,Completed,No,1
R077141,Completed,No,3
R077142,Completed,No,4
R077143,Cancelled,No,4
R077144,Completed,No,2
R077145,Completed,No,4
R077146,Completed,No,2
R077147,Cancelled,No,4
R077148,Cancelled,No,1
R077149,Completed,No,3
R077150,Completed,No,3
R077151,Completed,No,5
R077152,Completed,No,2
R077153,Completed,No,5
R077154,Completed,No,5
R077155,Completed,No,5
R077156,Completed,No,1
R077157,Completed,No,1
R077158,Completed,No,2
R077159,Incomplete,Yes,4
R077160,Completed,No,3
R077161,Completed,No,1
R077162,Completed,No,1
R077163,Completed,No,4
R077164,Completed,No,1
R077165,Completed,No,5
R077166,Completed,No,2
R077167,Completed,No,1
R077168,Completed,No,4
R077169,Completed,No,2
R077170,Completed,No,4
R077171,Completed,No,4
R077172,Completed,No,3
R077173,Completed,No,4
R077174,Completed,No,1
R077175,Completed,No,1
R077176,Completed,No,4
R077177,Completed,No,1
R077178,Completed,No,5
R077179,Cancelled,No,5
R077180,Completed,No,4
R077181,Incomplete,Yes,5
R077182,Completed,No,1
R077183,Completed,No,1
R077184,Completed,No,3
R077185,Completed,No,5
R077186,Completed,No,1
R077187,Completed,No,4
R077188,Completed,No,1
R077189,Cancelled,No,2
R077190,Completed,No,4
R077191,Completed,No,1
R077192,Cancelled,No,3
R077193,Completed,No,5
R077194,Completed,No,5
R077195,Completed,No,5
R077196,Completed,No,4
R077197,Completed,No,1
R077198,Completed,No,1
R077199,Completed,No,3
R077200,Cancelled,No,5
R077201,Completed,No,3
R077202,Completed,No,4
R077203,Completed,No,1
R077204,Completed,No,5
R077205,Completed,No,4
R077206,Completed,No,4
R077207,Completed,No,2
R077208,Completed,No,3
R077209,Cancelled,No,2
R077210,Completed,No,3
R077211,Completed,No,4
R077212,Completed,No,3
R077213,Completed,No,4
R077214,Completed,No,1
R077215,Completed,No,1
R077216,Completed,No,5
R077217,Completed,No,4
R077218,Completed,No,3
R077219,Completed,No,1
R077220,Completed,No,1
R077221,Completed,No,1
R077222,Completed,No,2
R077223,Completed,No,4
R077224,Completed,No,5
R077225,Completed,No,3
R077226,Completed,No,3
R077227,Completed,No,5
R077228,Completed,No,5
R077229,Completed,No,2
R077230,Completed,No,1
R077231,Completed,No,2
R077232,Completed,No,4
R077233,Completed,No,2
R077234,Cancelled,No,4
R077235,Completed,No,2
R077236,Completed,No,3
R077237,Completed,No,1
R077238,Completed,No,3
R077239,Completed,No,3
R077240,Completed,No,4
R077241,Completed,No,4
R077242,Cancelled,No,1
R077243,Completed,No,3
R077244,Completed,No,3
R077245,Completed,No,3
R077246,Completed,No,2
R077247,Completed,No,3
R077248,Completed,No,3
R077249,Completed,No,4
R077250,Completed,No,4
R077251,Cancelled,No,1
R077252,Completed,No,1
R077253,Completed,No,2
R077254,Completed,No,2
R077255,Completed,No,3
R077256,Completed,No,1
R077257,Completed,No,1
R077258,Completed,No,5
R077259,Completed,No,1
R077260,Cancelled,No,2
R077261,Completed,No,3
R077262,Cancelled,No,1
R077263,Completed,No,1
R077264,Completed,No,1
R077265,Completed,No,3
R077266,Incomplete,Yes,2
R077267,Completed,No,5
R077268,Completed,No,1
R077269,Completed,No,3
R077270,Completed,No,3
R077271,Cancelled,No,5
R077272,Completed,No,4
R077273,Cancelled,No,5
R077274,Incomplete,Yes,5
R077275,Completed,No,3
R077276,Completed,No,1
R077277,Completed,No,3
R077278,Incomplete,Yes,4
R077279,Completed,No,1
R077280,Completed,No,4
R077281,Completed,No,2
R077282,Completed,No,4
R077283,Completed,No,5
R077284,Completed,No,4
R077285,Completed,No,5
R077286,Completed,No,2
R077287,Completed,No,1
R077288,Completed,No,5
R077289,Completed,No,3
R077290,Incomplete,Yes,5
R077291,Incomplete,Yes,3
R077292,Completed,No,4
R077293,Completed,No,1
R077294,Completed,No,2
R077295,Completed,No,2
R077296,Completed,No,5
R077297,Completed,No,5
R077298,Completed,No,2
R077299,Completed,No,2
R077300,Completed,No,4
R077301,Completed,No,5
R077302,Completed,No,1
R077303,Completed,No,2
R077304,Completed,No,3
R077305,Completed,No,1
R077306,Completed,No,2
R077307,Completed,No,1
R077308,Completed,No,1
R077309,Completed,No,3
R077310,Completed,No,4
R077311,Cancelled,No,1
R077312,Completed,No,2
R077313,Completed,No,4
R077314,Cancelled,No,2
R077315,Completed,No,3
R077316,Completed,No,3
R077317,Completed,No,4
R077318,Completed,No,2
R077319,Completed,No,4
R077320,Cancelled,No,2
R077321,Completed,No,1
R077322,Incomplete,Yes,1
R077323,Completed,No,5
R077324,Completed,No,4
R077325,Completed,No,5
R077326,Completed,No,4
R077327,Completed,No,2
R077328,Completed,No,4
R077329,Completed,No,3
R077330,Completed,No,3
R077331,Cancelled,No,3
R077332,Completed,No,3
R077333,Completed,No,3
R077334,Completed,No,5
R077335,Incomplete,Yes,1
R077336,Completed,No,4
R077337,Completed,No,5
R077338,Completed,No,5
R077339,Cancelled,No,3
R077340,Incomplete,Yes,3
R077341,Incomplete,Yes,4
R077342,Completed,No,2
R077343,Cancelled,No,2
R077344,Completed,No,4
R077345,Completed,No,5
R077346,Completed,No,5
R077347,Completed,No,2
R077348,Completed,No,5
R077349,Completed,No,3
R077350,Completed,No,4
R077351,Incomplete,Yes,5
R077352,Completed,No,3
R077353,Completed,No,4
R077354,Completed,No,2
R077355,Incomplete,Yes,1
R077356,Completed,No,3
R077357,Completed,No,1
R077358,Completed,No,3
R077359,Completed,No,5
R077360,Completed,No,1
R077361,Completed,No,1
R077362,Completed,No,4
R077363,Completed,No,5
R077364,Completed,No,5
R077365,Completed,No,5
R077366,Completed,No,4
R077367,Completed,No,1
R077368,Completed,No,4
R077369,Completed,No,5
R077370,Cancelled,No,2
R077371,Completed,No,4
R077372,Completed,No,2
R077373,Completed,No,4
R077374,Incomplete,Yes,3
R077375,Completed,No,4
R077376,Completed,No,4
R077377,Incomplete,Yes,3
R077378,Completed,No,2
R077379,Completed,No,1
R077380,Completed,No,3
R077381,Cancelled,No,3
R077382,Completed,No,1
R077383,Completed,No,3
R077384,Completed,No,5
R077385,Completed,No,2
R077386,Completed,No,4
R077387,Incomplete,Yes,1
R077388,Cancelled,No,2
R077389,Completed,No,1
R077390,Completed,No,2
R077391,Completed,No,3
R077392,Incomplete,Yes,2
R077393,Completed,No,1
R077394,Completed,No,3
R077395,Completed,No,3
R077396,Completed,No,3
R077397,Completed,No,5
R077398,Completed,No,1
R077399,Completed,No,3
R077400,Completed,No,4
R077401,Completed,No,5
R077402,Incomplete,Yes,1
R077403,Incomplete,Yes,1
R077404,Cancelled,No,5
R077405,Incomplete,Yes,3
R077406,Completed,No,1
R077407,Completed,No,1
R077408,Completed,No,1
R077409,Cancelled,No,1
R077410,Incomplete,Yes,1
R077411,Completed,No,1
R077412,Completed,No,4
R077413,Completed,No,4
R077414,Completed,No,1
R077415,Completed,No,3
R077416,Incomplete,Yes,2
R077417,Completed,No,2
R077418,Completed,No,4
R077419,Completed,No,1
R077420,Completed,No,3
R077421,Cancelled,No,1
R077422,Incomplete,Yes,5
R077423,Incomplete,Yes,3
R077424,Completed,No,1
R077425,Completed,No,3
R077426,Completed,No,4
R077427,Completed,No,1
R077428,Completed,No,2
R077429,Completed,No,3
R077430,Completed,No,3
R077431,Completed,No,5
R077432,Completed,No,3
R077433,Completed,No,1
R077434,Completed,No,2
R077435,Completed,No,4
R077436,Completed,No,5
R077437,Completed,No,4
R077438,Completed,No,5
R077439,Completed,No,4
R077440,Completed,No,3
R077441,Completed,No,1
R077442,Completed,No,5
R077443,Cancelled,No,5
R077444,Incomplete,Yes,4
R077445,Completed,No,5
R077446,Completed,No,4
R077447,Completed,No,4
R077448,Incomplete,Yes,5
R077449,Completed,No,2
R077450,Completed,No,4
R077451,Completed,No,2
R077452,Completed,No,2
R077453,Completed,No,3
R077454,Completed,No,2
R077455,Completed,No,1
R077456,Completed,No,2
R077457,Completed,No,4
R077458,Incomplete,Yes,2
R077459,Completed,No,3
R077460,Cancelled,No,3
R077461,Completed,No,4
R077462,Completed,No,5
R077463,Completed,No,1
R077464,Incomplete,Yes,1
R077465,Completed,No,5
R077466,Cancelled,No,3
R077467,Completed,No,2
R077468,Completed,No,4
R077469,Completed,No,1
R077470,Completed,No,2
R077471,Completed,No,3
R077472,Completed,No,1
R077473,Completed,No,3
R077474,Completed,No,4
R077475,Completed,No,4
R077476,Completed,No,4
R077477,Completed,No,4
R077478,Completed,No,1
R077479,Completed,No,3
R077480,Completed,No,5
R077481,Completed,No,4
R077482,Incomplete,Yes,5
R077483,Cancelled,No,3
R077484,Completed,No,4
R077485,Cancelled,No,3
R077486,Completed,No,3
R077487,Completed,No,4
R077488,Completed,No,2
R077489,Completed,No,5
R077490,Completed,No,1
R077491,Completed,No,3
